law_id,state,content,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29
SD1032,South Dakota,"Beginning on the date that is 30 days after the Attorney General notifies licensees under section 103(d) of the Brady Handgun Violence Prevention Act that the national instant criminal background check system is established, a licensed importer, licensed manufacturer, or licensed dealer shall not transfer a firearm to any other person who is not licensed under this chapter, unless—

(A) before the completion of the transfer, the licensee contacts the national instant criminal background check system established under section 103 of that Act;

(B) (i) the system provides the licensee with a unique identification number; or

(ii) 3 business days (meaning a day on which State offices are open) have elapsed since the licensee contacted the system, and the system has not notified the licensee that the receipt of a firearm by such other person would violate subsection (g) or (n) of this section; and

(C) the transferor has verified the identity of the transferee by examining a valid identification document (as defined in section 1028(d) of this title) of the transferee containing a photograph of the transferee.",1.1304172,1.5503247,0.21898243,0.0,0.14654534,0.007938028,0.0,0.640128,0.0,0.02316336,0.0,0.0,0.0,0.63125664,0.0,0.38286892,0.98174495,0.118640386,0.0,0.0,0.3245425,0.0,0.0,0.05881427,0.35597804,0.0,0.0,0.0,0.6246538,0.0041748933
SD1040,South Dakota,"No county/municipality/township may pass an ordinance that restricts or prohibits, or imposes any tax, licensure requirement, or licensure fee on the possession, storage, transportation, purchase, sale, transfer, ownership, manufacture, or repair of firearms or ammunition or their components. Any ordinance prohibited by this section is null and void. The attorney general shall send a cease and desist order to any county that passes or enforces an ordinance in violation of this section. If the county fails to comply with the order, the attorney general shall bring an action in the name of the state for injunctive relief against any county that has passed an ordinance in violation of this section. A court shall grant any person charged with a violation of an ordinance prohibited under this section reasonable costs, expenses, and attorney's fees. This section does not apply to any generally applicable zoning ordinance, building regulation, or fire code so long as the ordinance, regulation, or code is not used to circumvent the prohibition under this section.",0.27152514,0.5321536,0.0,1.8967823,0.0,0.0,0.16836007,0.50079757,0.030540738,0.0,0.0,0.0,0.0,0.12294923,0.052165866,0.93802977,0.052625783,0.18730304,0.10889995,1.0577188,0.49937272,0.032649375,0.0,0.13883138,0.25334698,0.0,0.0,0.1620661,0.263838,0.14786269
SD1043,South Dakota,"2:01:16:02.  Approved basic training course. The basic training course for a school sentinel consists of a curriculum of at least 80 hours of training and includes the following subject areas:

          (1)  Firearms proficiency;

          (2)  Use of force;

          (3)  Legal aspects;

          (4)  Weapons retention;

          (5)  Weapons storage;

          (6)  Identifying protocol for identifying sentinel; and

          (7)  First aid.",0.7267306,0.0,0.62143064,0.0,0.0,0.3833771,0.42912644,0.051907543,0.34468457,0.06636884,0.046419516,0.29054564,0.049472593,0.0,0.41066575,0.3764757,0.0,0.33767003,0.0,0.0,0.0,0.022574004,0.25473323,0.0,0.0,0.44175738,0.21331489,0.0,0.55415964,0.0
TN1001,Tennessee,"(d) Nothing in this section shall preclude any person eligible to purchase a pistol or sidearm, as set out above, from making an occasional sale of a used or second-hand gun legally purchased by the person without being licensed to do business as such; but whenever a sale is made, the same procedure must be followed as is provided above for persons licensed by the state of Tennessee to engage in the business.",0.73913956,0.114204206,0.6046575,0.0,0.0,0.77575517,0.37912098,0.1271134,0.24908587,0.09463709,0.0,0.42551848,0.15089649,0.0,0.20906661,0.2005482,0.0,0.18467349,0.0,0.24151345,0.015743975,0.0,0.03200012,0.2988714,0.004786623,0.27818778,0.043526504,0.0,0.16730835,0.0
TN1004,Tennessee,"(b)  Any person desiring to purchase a pistol or sidearm as above provided shall certify to the seller that the purchaser is not one of those listed above as prohibited from legal sale of a firearm, and the person having the gun for sale, whether a firearms dealer engaged in the business of selling firearms, new or used, or any other person, shall file with the sheriff of the county wherein the sale is to be made, and with the chief of police if the sale be within a municipality, a copy of the certificate as notice to the law enforcement officer of the pending sale. The certificate must also show the purpose for which the gun is to be used. If, after fifteen (15) days from the time of the receipt of the notice, the sheriff and/or chief of police make no objection tending to show that the proposed purchaser is in fact prohibited by law from legal purchase, as set out above, the sale may be consummated and the gun delivered to the purchaser, together with a bill of sale. The fifteen (15) days' notice of pending sale provided for above must be made by registered mail, return receipt requested, unless the officer or officers, as the case may be, personally acknowledges receipt of the notice. The certificate to be filed with the law enforcement officer shall carry the right thumb print of the applicant along with information as to race, height, weight, age, color of eyes, color of hair and sex of the applicant. The sheriff and/or chief of police may issue a written approval of the certificate, after investigation, within the fifteen (15) day waiting period.",0.80927765,0.07445706,0.0,0.7912026,0.34347004,0.0,0.0,0.41084445,0.0,0.012094252,0.0,0.0,0.0987192,0.3146574,0.0,0.51568717,0.0,0.39022812,0.27301338,0.90495265,0.38677472,0.0,0.0,0.16113055,0.88118184,0.017566815,0.5303839,0.08167563,0.0,0.0
TN1006,Tennessee,"(c)  Except with respect to transactions between persons licensed as dealers under 18 U.S.C. § 923, a gun dealer shall comply with the following before a firearm is delivered to a purchaser:

(1)  The purchaser shall present to the dealer current identification meeting the requirements of subsection (f).

(2)  The gun dealer shall complete a firearms transaction record as required by 18 U.S.C. §§ 921 to 929, and obtain the signature of the purchaser on the record.

(3)  The gun dealer shall obtain the thumbprints of the purchaser on the firearms transaction thumbprint form and attach the form to the gun dealer's copy of the firearms transaction record to be filed with that copy.

(4)  The gun dealer shall request by telephone that the Tennessee bureau of investigation conduct a criminal history record check on the purchaser and shall provide the following information to the bureau:

    (A)  The federal firearms license number of the gun dealer;

    (B)  The business name of the gun dealer;

    (C)  The place of transfer;

    (D)  The name of the person making the transfer;

    (E)  The make, model, caliber and manufacturer's number of the firearm being transferred;

    (F)  The name, gender, race, and date of birth of the purchaser;

    (G)  The social security number of the purchaser, if one has been assigned; and

    (H)  The type, issuer and identification number of the identification presented by the purchaser.

(5)  The gun dealer shall receive a unique approval number for the transfer from the bureau and record the approval number on the firearms transaction record and on the firearms transaction thumbprint form.

(6)  The gun dealer may destroy the firearms transaction thumbprint form one (1) year after the completion of the firearms transaction thumbprint form.",0.6083132,0.17435803,0.00854537,0.60633445,0.27483672,0.0,0.060509685,0.68322515,0.0,0.16054751,0.028927272,0.0,0.0,0.15756363,0.0,0.48228946,0.0,0.29918832,0.9699165,1.1381657,0.18647826,0.0,0.0,0.0,0.46627602,0.033616416,0.7320683,0.05888358,0.25169587,0.02068656
TN1009,Tennessee,"Any person who shall carry in any manner whatever, with the intent to go armed, any razor, dirk, bowie knife or other knife of like form, shape or size, sword cane, slung shot, black jack, brass knucks, Spanish stiletto, or any pistol or revolver of any kind whatever, except the army or navy pistol which shall be carried openly in the hand, or any other dangerous weapon, shall be guilty of a misdemeanor.",0.65896213,0.0,0.9402636,0.021524007,0.0,0.23834778,0.510646,0.045283437,0.0,0.0,0.34176895,0.15531783,0.0,0.0,0.41203317,0.12520231,0.057339024,0.3398934,0.0,0.050603107,0.574892,0.12902151,0.16174605,0.064369835,0.062130064,0.091728814,0.019338068,0.01077083,1.3431804,0.0
TN1012,Tennessee,"Common law castle doctrine. Common law castle doctrine was solidified in the United States throughout the 19th century.  “By the beginning of the twentieth century it was well accepted in the United States that a man attacked in his own home had no duty to retreat before using deadly force, so long as he reasonably believed it necessary to save his own life.” Indeed, by the 1920s, sources note that the castle doctrine expanded to cover situations where the individual had a reasonable fear of imminent death or severe bodily harm. (Catalfamo 509).",0.13357937,0.29699934,0.15381898,0.049372114,0.0,0.9054781,0.0,0.0,0.09114359,0.012773785,0.06332348,1.6589931,0.0,0.091276765,0.0,0.018029267,0.0,0.094415426,0.0,0.0,0.0067453743,0.0,0.0,0.63946354,0.06411486,0.0,0.20439628,0.0,0.9780459,0.0
TN1015,Tennessee,"(a)  It is an offense for a person intentionally, knowingly or recklessly to provide a handgun with or without remuneration to any person that the person providing the handgun knows or has reason to believe is a juvenile in violation of § 39-17-1319.

(b)  It is an offense for a parent or guardian intentionally, knowingly or recklessly to provide a handgun to a juvenile or permit a juvenile to possess a handgun, if such parent or guardian knows of a substantial risk that such juvenile will use a handgun to commit a felony.

(c)  Unlawfully providing or permitting a juvenile to possess a handgun in violation of subsection (a) is a Class A misdemeanor and in violation of subsection (b) is a Class D felony.",0.5466132,0.3815523,0.15575147,0.0,0.01524479,0.15196697,1.15669,0.34577167,0.07851881,0.06707869,0.15573327,0.08524563,0.08708912,0.112763375,0.12278583,0.0,0.16866302,0.18809475,0.34676477,0.885635,0.21051674,0.0,0.1811326,0.0,0.0,0.28256252,0.10226706,0.029761799,0.3648154,0.046162788
TN1016,Tennessee,"Provided however, before any person, firm or corporation shall engage in the business of selling, offering for sale, giving away or otherwise disposing of any pistol, revolver or other hand gun, such person, firm or corporation shall obtain from the Commissioner of Revenue a permit to engage in such business in the State of Tennessee. The fee for the issuance of such a permit shall be Ten Dollars ($10.00) per year,

and said permit when issued shall expire by its own terms on the 31st day of December of each year.",0.48382726,0.0,0.0,0.13970345,0.09755142,0.96631706,0.0,0.19698276,0.0,0.052976374,0.0,0.7586939,0.09076666,0.0,0.036850326,0.114614904,0.09027761,0.3638794,0.0,0.13366227,0.37619898,0.3547466,0.5221399,0.052014336,0.0,0.07648867,0.02934356,0.017172672,0.65630364,0.0
TN1018,Tennessee,"(a) A person commits an offense who:

   (1) Intentionally, knowingly, or recklessly sells, loans or makes a gift of a firearm to a minor ….   (d) An offense under this section is a Class A misdemeanor.",0.80692196,0.19163112,0.6899674,0.018830892,0.09819391,0.041944485,0.07367321,0.1263895,1.0830551,0.015456882,0.6609535,0.0727198,0.076382294,0.009857915,0.086284444,0.10733505,0.0,0.077543534,0.0,0.06548778,0.020811806,0.59843993,0.0,0.0,0.012268554,0.047474094,0.08796608,0.0,0.70108515,0.05975241
TN1021,Tennessee," It is a defense to the application of § 39-17-1307 if the possession or carrying was:(2) By a person authorized to possess or carry a firearm pursuant to § 39-17-1315 or § 39-17-1351.

",0.76809394,0.198705,0.11151808,0.015477345,0.06650942,0.26938885,0.0,0.18169555,0.9830301,0.0,0.0,0.07109755,0.1229091,0.0,0.27328512,0.075465575,0.0,0.0,0.08315594,0.15518343,0.08275122,0.8451865,0.36341318,0.4771366,0.028981715,0.16513819,0.0,0.029511554,0.0,0.0
TN1023,Tennessee,"It is a defense to the application of § 39-17-1307 if the possession or carrying was: (1) Of an unloaded rifle, shotgun or handgun not concealed on or about the person and the ammunition for the weapon was not in the immediate vicinity of the person or weapon;",0.7964397,0.3674357,0.61501634,0.12526354,0.0,0.05248812,0.045022674,0.17300265,1.1005824,0.0,0.13503231,0.0,0.08281634,0.0,0.13346812,0.0,0.020077279,0.0,0.046219867,0.37722498,0.2166528,0.6187177,0.08213065,0.41982576,0.0,0.23646766,0.0,0.09555134,0.0,0.0
TN1028,Tennessee,"(a) A person commits an offense who:

   (1) Intentionally, knowingly, or recklessly sells, loans or makes a gift of a firearm to a minor ….   (d) An offense under this section is a Class A misdemeanor.",0.8069206,0.19160986,0.6899412,0.018824708,0.09818813,0.04194464,0.07368389,0.12639454,1.0830646,0.015465074,0.66095316,0.072722815,0.07638501,0.00986092,0.086285986,0.10733344,0.0,0.07754799,0.0,0.06550124,0.02081311,0.59844816,0.0,0.0,0.012272259,0.0474737,0.087953374,0.0,0.7010755,0.05974777
TN1031,Tennessee,"Any person desiring to purchase a pistol or sidearm as above provided shall certify to the seller that the purchaser is not one of those listed above as prohibited from legal sale of a firearm, and the person having the gun for sale, whether a firearms dealer engaged in the business of selling firearms, new or used, or any other person, shall file with the sheriff of the county wherein the sale is to be made, and with the chief of police if the sale be within a municipality, a copy of the certificate as notice to the law enforcement officer of the pending sale. The certificate must also show the purpose for which the gun is to be used. If, after three (3) days from the time of the receipt of the notice, the sheriff and/or chief of police make no objection tending to show that the proposed purchaser is in fact prohibited by law from legal purchase, as set out above, the sale may be consummated and the gun delivered to the purchaser, together with a bill of sale.",0.8324153,0.0,0.0,1.7626921,0.0,0.0,0.0,0.06869142,0.055177834,0.2107888,0.2896693,0.0482792,0.26783416,0.06167412,0.011936642,0.0,1.0095061,0.058981054,0.0,0.35205272,0.08143627,0.00636172,0.0,0.47323298,0.45134285,0.0,0.024688018,0.008023303,0.69632727,0.04565485
TN1034,Tennessee,"§ 39-17-1307(f)(1)(B): A person commits an offense who possesses a firearm, as defined in § 39-11-106(a), and: (B) Is, at the time of the possession, subject to an order of protection that fully complies with 18 U.S.C. § 922(g)(8). § 36-3-625: (a) Upon issuance of an order of protection that fully complies with 18 U.S.C. § 922(g)(8), the order shall include on its face the following disclosures:

(1) That the respondent is required to dispossess the respondent by any lawful means, such as transferring possession to a third party who is not prohibited from possessing firearms, of all firearms the respondent possesses within forty-eight (48) hours of the issuance of the order;

(2) That the respondent is prohibited from possessing a firearm for so long as the order of protection or any successive order of protection is in effect, and may reassume possession of the dispossessed firearm at such time as the order expires or is otherwise no longer in effect. 36-3-601(5): “Domestic abuse victim” means any person who falls within the following categories: (C) Adults or minors who are dating or who have dated or who have or had a sexual relationship. As used herein, “dating” and “dated” do not include fraternization between two (2) individuals in a business or social context;",1.0590075,0.0,0.0,0.1270586,1.3021384,0.0,0.0,0.0,0.10816638,0.4535075,0.0,0.0,0.0,0.15539925,0.13670869,0.40734556,0.33552018,0.42063597,0.43229356,0.35683542,0.0,0.0,0.0,0.3190648,0.026641425,0.0,0.0,0.04103935,0.33298135,0.22066607
TN1039,Tennessee,"Beginning on the date that is 90 days after the date of enactment of this subsection and ending on the day before the date that is 60 months after such date of enactment, it shall be unlawful for any licensed importer, licensed manufacturer, or licensed dealer to sell, deliver, or transfer a handgun to an individual who is not licensed under section 923, unless— 

(A) after the most recent proposal of such transfer by the transferee— 

(i) the transferor has— 

(I) received from the transferee a statement of the transferee containing the information described in paragraph (3); 

(II) verified the identity of the transferee by examining the identification document presented; 

(III) within 1 day after the transferee furnishes the statement, provided notice of the contents of the statement to the chief law enforcement officer of the place of residence of the transferee; and 

(IV) within 1 day after the transferee furnishes the statement, transmitted a copy of the statement to the chief law enforcement officer of the place of residence of the transferee; and 

(ii) (I) 5 business days (meaning days on which State offices are open) have elapsed from the date the transferor furnished notice of the contents of the statement to the chief law enforcement officer, during which period the transferor has not received information from the chief law enforcement officer that receipt or possession of the handgun by the transferee would be in violation of Federal, State, or local law; or 

(II) the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal, State, or local law.",1.1511347,0.4737,0.0,0.0,0.08025162,0.0,0.0,0.09301371,0.0,1.0072199,0.0,0.0,0.0,0.5647962,0.0043428647,0.0,0.0,0.52656263,0.005087816,0.0,0.24801908,0.15103114,0.0,0.0734744,1.1349851,0.0,0.0,0.25353146,0.0,0.0
TN1040,Tennessee,"Beginning on the date that is 30 days after the Attorney General notifies licensees under section 103(d) of the Brady Handgun Violence Prevention Act that the national instant criminal background check system is established, a licensed importer, licensed manufacturer, or licensed dealer shall not transfer a firearm to any other person who is not licensed under this chapter, unless—

(A) before the completion of the transfer, the licensee contacts the national instant criminal background check system established under section 103 of that Act;

(B) (i) the system provides the licensee with a unique identification number; or

(ii) 3 business days (meaning a day on which State offices are open) have elapsed since the licensee contacted the system, and the system has not notified the licensee that the receipt of a firearm by such other person would violate subsection (g) or (n) of this section; and

(C) the transferor has verified the identity of the transferee by examining a valid identification document (as defined in section 1028(d) of this title) of the transferee containing a photograph of the transferee.",1.1304173,1.5503236,0.21898234,0.0,0.14654528,0.007938388,0.0,0.6401282,0.0,0.023163486,0.0,0.0,0.0,0.6312573,0.0,0.38286856,0.98174506,0.11864007,0.0,0.0,0.32454214,0.0,0.0,0.058814503,0.3559782,0.0,0.0,0.0,0.6246518,0.00417492
TN1045,Tennessee,"(1) If a law enforcement officer has probable cause to believe that a criminal offense involving domestic abuse against a victim, as defined in § 36-3-601, has occurred, the officer shall seize all weapons that are alleged to have been used by the abuser or threatened to be used by the abuser in the commission of a crime.

(2) Incident to an arrest for a crime involving domestic abuse against a victim, as defined in § 36-3-601, a law enforcement officer may seize a weapon that is in plain view of the officer or discovered pursuant to a consensual search, if necessary for the protection of the officer or other persons; provided, that a law enforcement officer is not required to remove a weapon such officer believes is needed by the victim for self defense.",1.110649,0.10108665,0.0,0.0,0.7398425,0.14620845,0.0,0.17318633,0.39567336,0.14939022,0.24276933,0.0721581,0.16936937,0.6723343,0.036481425,0.06820976,0.026704667,0.04330141,0.0,0.0,0.037504103,0.0,0.13848935,0.0,0.012557551,0.22323807,1.0359715,0.0,0.0,0.15216666
TN1047,Tennessee,"It is an offense for any person to possess or carry, whether openly or concealed, with the intent to go armed, any firearm, explosive, explosive weapon, bowie knife, hawk bill knife, ice pick, dagger, slingshot, leaded cane, switchblade knife, blackjack, knuckles or any other weapon of like kind, not used solely for instructional or school-sanctioned ceremonial purposes, in any public or private school building or bus, on any public or private school campus, grounds, recreation area, athletic field or any other property owned, operated, or while in use by any board of education, school, college or university board of trustees, regents or directors for the administration of any public or private educational institution.",0.58233124,0.96313477,0.0,0.24040973,0.28842467,0.0,0.7490563,0.09669481,0.13788489,0.0,0.02716984,0.26539138,0.1342116,0.2166832,0.0,0.0,0.08073068,0.05626077,0.18265928,0.79201597,0.0,0.0,0.23669331,0.20489496,0.10134599,0.5898881,0.0,0.0,0.7640693,0.0032759914
TN1048,Tennessee,"(b)(1) It is an offense for any person to possess or carry, whether openly or concealed, with the intent to go armed, any firearm, explosive, explosive weapon, bowie knife, hawk bill knife, ice pick, dagger, slingshot, leaded cane, switchblade knife, blackjack, knuckles or any other weapon of like kind, not used solely for instructional or school-sanctioned ceremonial purposes, in any public or private school building or bus, on any public or private school campus, grounds, recreation area, athletic field or any other property owned, operated, or while in use by any board of education, school, college or university board of trustees, regents or directors for the administration of any public or private educational institution. (c)(1)(A) It is an offense for any person to possess or carry, whether openly or concealed, any firearm, not used solely for instructional or school-sanctioned ceremonial purposes, in any public or private school building or bus, on any public or private school campus, grounds, recreation area, athletic field or any other property owned, operated, or while in use by any board of education, school, college or university board of trustees, regents or directors for the administration of any public or private educational institution.",0.8224199,0.18904693,0.0,0.599179,0.5169235,0.0017551691,0.0017049694,0.35745275,0.0,0.17452253,0.0,0.0,0.007895781,0.22953372,0.010771881,0.44850656,0.046815712,0.30418596,0.13151106,1.6323434,0.29379898,0.0673632,0.0,0.31701934,0.6010397,0.0,0.35748613,0.089607164,0.0,0.034527138
TN1049,Tennessee,"It is an offense for any person to possess or carry, whether openly or concealed, with the intent to go armed, any firearm, explosive, explosive weapon, bowie knife, hawk bill knife, ice pick, dagger, slingshot, leaded cane, switchblade knife, blackjack, knuckles or any other weapon of like kind, not used solely for instructional or school-sanctioned ceremonial purposes, in any public or private school building or bus, on any public or private school campus, grounds, recreation area, athletic field or any other property owned, operated, or while in use by any board of education, school, college or university board of trustees, regents or directors for the administration of any public or private educational institution.",0.5823322,0.9631351,0.0,0.24040852,0.28842258,0.0,0.7490549,0.09669515,0.13788514,0.0,0.027169753,0.2653922,0.13421161,0.216684,0.0,0.0,0.080731556,0.056262106,0.18266162,0.792017,0.0,0.0,0.23669381,0.20489466,0.10134525,0.58988845,0.0,0.0,0.7640657,0.003275013
TN1051,Tennessee,"Except as otherwise provided by state law or as specifically provided in subsection (b), the general assembly preempts the whole field of the regulation of firearms, ammunition, or components of firearms or ammunition, or combinations thereof including, but not limited to, the use, purchase, transfer, taxation, manufacture, ownership, possession, carrying, sale, acquisition, gift, devise, licensing, registration, storage, and transportation thereof, to the exclusion of all county, city, town, municipality, or metropolitan government law, ordinances, resolutions, enactments or regulation. No county, city, town, municipality, or metropolitan government nor any local agency, department, or official shall occupy any part of the field regulation of firearms, ammunition or components of firearms or ammunition, or combinations thereof.",0.5013824,0.7269495,0.18188661,1.0181782,0.0,0.0,0.0,0.427322,0.0,0.0,0.0,0.27239105,0.2992515,0.123961724,0.074265584,0.5465123,0.49620917,0.0,0.08031621,0.0,0.5755366,0.06083877,0.0,0.0,0.019143732,0.06838865,0.4486622,0.078559935,0.57838506,0.26626006
TN1054,Tennessee,"(a) As used in this section:

(1) ""Distressed rural county"" means any county that qualifies as an ""eligible county"" under ง 67-6-104, for the apportionment of sales and use tax revenue for commercial development districts, and has a population of not less than seventeen thousand (17,000) nor more than seventeen thousand one hundred (17,100), or a population of not less than five thousand (5,000)nor more than five thousand one hundred (5,100),according to the 2010 federal census or any subsequent federal census; and

(2) ""Employee"" means a person employed full time to work in a public kindergarten through grade 12 (K-12) school, including as a teacher, principal, vice principal, or other staff member.

(b) (1) Notwithstanding ง 39-17-1309 or any other provision of title 39, chapter 17, part 13, to the contrary, in addition to persons who are authorized to possess a firearm on school property under any other law, the local board of education in a distressed rural county may adopt a policy allowing the director of schools, in

consultation with the principal of each school, to authorize and select employees who may carry a concealed handgun within and on the grounds of the school to which the person is assigned.

(2) If the director of schools authorizes one (1) or more employees to carry a concealed handgun as provided in subdivision (b)(1), the maximum number of employees that may be authorized is one (1) employee for each one hundred (100) students enrolled in the school.

(c) No employee shall be disciplined or otherwise suffer adverse employment consequences if the employee

 does not volunteer to be trained to carry a concealed handgun pursuant to this section.

(d) (1) The director of schools shall not select an employee to carry a concealed handgun pursuant to this section unless the employee:

(A) Possesses and maintains a valid handgun carry permit issued by this state pursuant to ง 39-17-1351; (B) Is not prohibited from carrying a handgun under the laws of this state or federal law;

(C) Prior to carrying the concealed handgun on school property, successfully completes at least forty (40) hours of handgun instruction administered and taught by a local law enforcement agency. The handgun instruction curriculum shall be taken by the law enforcement agency from an existing curriculum that has been approved by the peace officers standards and training (POST) commission for use in training school resource officers and other law enforcement officers; and

 (D) On an annual basis, completes at least sixteen (16) hours of continuing handgun instruction administered and taught by a local law enforcement agency.

 (2) Any handgun instruction curriculum that a law enforcement agency uses for school employees as provided in subdivision (d)(1)(C) shall include instruction designed to:

 (A) Emphasize strategies for preventing school shootings and for securing the safety of potential victims of school shootings;

 (B) Educate the employee about legal issues relating to the use of force or deadly force in the protection of others;

(C) Introduce the employee to effective school safety strategies and techniques; (D) Improve the employee's proficiency with a handgun; and

 (E) Enable the employee to respond to an emergency situation requiring deadly force, such as a situation involving an active shooter.",0.03601935,0.124109104,0.023338867,0.35233518,0.0,0.10333633,0.0,1.6597078,0.0,0.015667563,0.0140250595,0.65069205,0.0,0.0,0.15203558,0.0,0.100389004,0.018118657,0.7930851,0.6749023,0.0,0.1589569,0.11825179,0.017331364,0.0,0.30023357,0.07954661,0.15880512,0.24570292,0.23968561
TX1003,Texas,"§ 46.02. Unlawful Carrying of Weapons.

(a) A person commits an offense if he intentionally, knowingly, or recklessly carries on or about his person a handgun, illegal knife, or club.

§ 46.03.  Non-Applicable.

(a) The provisions of Section 46.02 of this code do not apply to a person:

(1) in the actual discharge of his official duties as a member of the armed forces or state military forces as defined by Section 431.001, Government Code, or as a guard employed by a penal institution;

(2) on his own premises or premises under his control unless he is an employee or agent of the owner of the premises and his primary responsibility is to act in the capacity of a security guard to protect persons or property, in which event he must comply with Subdivision (5) of this subsection;

(3) traveling;

(4) engaging in lawful hunting, fishing, or other sporting activity if the weapon is a type commonly used in the activity;

(5) who holds a security officer commission issued by the Texas Board of Private Investigators and Private Security Agencies, if: ...",1.0789723,0.0,0.0,0.4007422,1.0529264,0.0,0.0,0.08291845,0.122533016,0.23258244,0.0006408087,0.0,0.0731177,0.3756103,0.1845589,0.65051794,0.16367072,0.33104935,0.0,0.41120765,0.25151476,0.0,0.058694042,0.263571,0.33548883,0.0,0.023377938,0.0,0.034161285,0.16731699
TX1008,Texas,"A person commits an offense if a child gains access to a readily dischargeable firearm and the person with criminal negligence:


(1) failed to secure the firearm; or


(2) left the firearm in a place to which the person knew or should have known the child would gain access.",0.81691533,0.2205451,1.1848842,0.0,0.0,0.060575128,0.27880067,0.09586135,0.71367276,0.073168606,0.6773951,0.049877007,0.06807827,3.4189674e-05,0.18549854,0.15680438,0.011550484,0.06391233,0.054384213,0.057732563,0.0,0.12103887,0.0,0.11341076,0.031956304,0.10136823,0.0,0.0,0.8457164,0.017735984
TX1011,Texas,"A person commits an offense if the person:

     (2) intentionally or knowingly sells, rents, leases, or gives or offers to sell, rent, lease, or give to any child younger than 18 years any firearm, club, or illegal knife;",0.7864588,0.0,1.2141473,0.0,0.0,0.18220891,0.08813871,0.23263761,0.6417734,0.092454605,0.5669581,0.094867475,0.06725824,0.0,0.14764827,0.18196379,0.0006163246,0.11452246,0.0,0.14248177,0.030074906,0.0959642,0.14292718,0.0,0.0787047,0.1423084,0.074456535,0.0,0.8336564,0.07047971
TX1014,Texas,"A person commits an offense if the person intentionally, knowingly, or recklessly carries on or about his or her person a handgun, illegal knife, or club if the person is not:

(1) on the person's own premises or premises under the person's control; or

(2) inside of or directly en route to a motor vehicle or watercraft that is owned by the person or under the person's control.",0.8042161,0.3326342,1.1715298,0.0,0.06270167,0.03235856,0.4890026,0.014571902,0.51743376,0.0,0.58392525,0.0,0.0,0.0,0.23476128,0.12844937,0.0,0.04776729,0.0,0.0016954312,0.22903891,0.0,0.0,0.20649323,0.096064255,0.19695172,0.0,0.006871933,1.0363067,0.0
TX1022,Texas,"A person commits an offense if the person:

     (2) intentionally or knowingly sells, rents, leases, or gives or offers to sell, rent, lease, or give to any child younger than 18 years any firearm, club, or illegal knife;",0.7864643,0.0,1.214143,0.0,0.0,0.1821967,0.08813744,0.23261558,0.6417621,0.09243964,0.566943,0.09486025,0.06725551,0.0,0.14764814,0.18196858,0.0006150315,0.11452796,0.0,0.14249867,0.030089611,0.09597796,0.14294568,0.0,0.078719616,0.14231905,0.074459605,0.0,0.8336776,0.07048173
TX1024,Texas,"A person commits an offense if, in violation of a condition of bond set in a family violence, sexual assault or abuse, stalking, or trafficking case and related to the safety of a victim or the safety of the community, an order issued under Chapter 7A, Code of Criminal Procedure, an order issued under Article 17.292, Code of Criminal Procedure , an order issued under Section 6.504, Family Code , Chapter 83, Family Code, if the temporary ex parte order has been served on the person, Chapter 85, Family Code, or Subchapter F, Chapter 261, Family Code, or an order issued by another jurisdiction as provided by Chapter 88, Family Code, the person knowingly or intentionally:



(1) commits family violence or an act in furtherance of an offense under Section 20A.02 , 22.011 , 22.021 , or 42.072 ;



(2) communicates:



(A) directly with a protected individual or a member of the family or household in a threatening or harassing manner;



(B) a threat through any person to a protected individual or a member of the family or household;  or



(C) in any manner with the protected individual or a member of the family or household except through the person's attorney or a person appointed by the court, if the violation is of an order described by this subsection and the order prohibits any communication with a protected individual or a member of the family or household;



(3) goes to or near any of the following places as specifically described in the order or condition of bond:



(A) the residence or place of employment or business of a protected individual or a member of the family or household;  or



(B) any child care facility, residence, or school where a child protected by the order or condition of bond normally resides or attends;



(4) possesses a firearm;



(5) harms, threatens, or interferes with the care, custody, or control of a pet, companion animal, or assistance animal that is possessed by a person protected by the order or condition of bond;  or



(6) removes, attempts to remove, or otherwise tampers with the normal functioning of a global positioning monitoring system.",0.8745245,0.0,0.039366987,0.6775317,0.103969425,0.0,0.004060282,0.66190255,0.0,0.6787288,0.15093698,0.01566589,0.27540946,0.0,0.053901486,0.0,0.2405576,0.32720965,0.87257284,0.5459835,0.0,0.0,0.086223304,0.043903172,0.75464207,0.0414526,0.023691112,0.0,0.0,0.04770401
